0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
130327,,2694,,113638,,3198,,104367,,3072,,9271,,1877,,7396,,1670,,709,,425,,398,,214,,752,,587,,16,,26,,960,,597,,780,,554,,0,,182,,73,,121,,107,,181,,0,,182,,439,,335,,199,,318,,211,,175,,5583,,1396,,690,,472,,8607,,1800,,0500000US42041,"Cumberland County, Pennsylvania"
624322,,6705,,487211,,6961,,434981,,7320,,52230,,3607,,43431,,3924,,4459,,968,,1801,,810,,897,,654,,1642,,1082,,61419,,4415,,52417,,3779,,4066,,1218,,264,,436,,4672,,1331,,0,,182,,854,,395,,714,,479,,3067,,944,,26185,,2716,,5047,,1115,,39825,,2927,,0500000US42003,"Allegheny County, Pennsylvania"
167978,,3692,,150368,,4114,,137417,,4315,,12951,,2068,,10120,,1715,,1759,,736,,886,,502,,64,,106,,122,,117,,2607,,898,,2430,,900,,0,,182,,0,,182,,0,,182,,177,,206,,56,,64,,105,,108,,34,,58,,4077,,1016,,1603,,658,,9128,,1510,,0500000US42129,"Westmoreland County, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US42013,"Blair County, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US42073,"Lawrence County, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US42021,"Cambria County, Pennsylvania"
271015,,4743,,230967,,4961,,209624,,4878,,21343,,2526,,14573,,2035,,4619,,1263,,906,,596,,889,,527,,356,,229,,7091,,1344,,1292,,922,,476,,323,,5106,,1075,,217,,165,,0,,182,,182,,206,,39,,64,,266,,290,,5366,,1168,,3025,,1177,,24079,,2455,,0500000US42029,"Chester County, Pennsylvania"
205718,,4070,,182598,,4247,,167616,,4438,,14982,,2490,,13252,,2287,,666,,409,,321,,254,,426,,379,,317,,271,,2728,,986,,2242,,805,,346,,298,,140,,161,,0,,182,,0,,182,,108,,135,,350,,360,,183,,204,,7263,,1204,,3479,,1160,,9009,,1539,,0500000US42011,"Berks County, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US29047,"Clay County, Missouri"
494500,,6487,,441219,,7297,,405249,,7451,,35970,,4314,,28902,,3810,,3037,,1252,,2536,,1188,,522,,365,,973,,643,,9364,,1987,,7237,,1899,,1084,,647,,277,,225,,766,,414,,0,,195,,871,,750,,513,,432,,638,,347,,6434,,1454,,4171,,1319,,31290,,4020,,0500000US29189,"St. Louis County, Missouri"
94792,,2752,,83946,,3341,,75086,,3406,,8860,,1804,,7171,,1704,,820,,519,,66,,108,,534,,490,,269,,345,,382,,290,,336,,286,,0,,195,,0,,195,,46,,77,,0,,195,,0,,195,,0,,195,,994,,576,,4368,,1387,,251,,237,,4851,,1254,,0500000US29019,"Boone County, Missouri"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US29051,"Cole County, Missouri"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US29071,"Franklin County, Missouri"
355969,,6004,,318502,,6859,,296474,,6966,,22028,,2377,,16691,,2117,,4124,,1046,,902,,566,,190,,161,,121,,200,,7171,,1661,,6751,,1596,,0,,195,,0,,195,,298,,241,,122,,220,,58,,103,,475,,371,,772,,496,,5166,,1089,,2171,,767,,21654,,2901,,0500000US29095,"Jackson County, Missouri"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US29021,"Buchanan County, Missouri"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US29037,"Cass County, Missouri"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US48367,"Parker County, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US48135,"Ector County, Texas"
539392,,6649,,469512,,8243,,433230,,8832,,36282,,4153,,27930,,3716,,4624,,1420,,1958,,967,,1393,,875,,377,,328,,5695,,1592,,2216,,1128,,977,,707,,731,,475,,1771,,799,,0,,234,,742,,422,,656,,432,,861,,431,,5711,,1617,,4806,,1466,,51409,,4928,,0500000US48085,"Collin County, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US48005,"Angelina County, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US48209,"Hays County, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US48039,"Brazoria County, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US48203,"Harrison County, Texas"
307741,,5300,,263165,,6655,,234133,,7158,,29032,,5029,,20779,,3831,,5728,,2453,,1204,,873,,765,,650,,556,,678,,3481,,1207,,1839,,865,,444,,474,,1198,,793,,0,,234,,0,,234,,201,,348,,1265,,843,,612,,610,,4241,,1211,,1653,,729,,33123,,3941,,0500000US48491,"Williamson County, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US48361,"Orange County, Texas"
2263632,,19254,,2034982,,22350,,1815605,,22739,,219377,,13040,,154564,,10058,,33997,,5123,,15054,,2882,,10507,,3184,,5255,,1884,,55548,,5902,,50442,,5924,,878,,649,,578,,478,,3524,,1282,,126,,209,,3071,,1329,,2079,,750,,5349,,1461,,31581,,4210,,29773,,4376,,101249,,7719,,0500000US48201,"Harris County, Texas"
1308392,,12346,,1167041,,13785,,1032499,,14612,,134542,,8734,,99018,,6867,,15784,,2465,,12012,,3233,,6604,,3282,,1124,,652,,32191,,4127,,21030,,2938,,2463,,1045,,2454,,877,,6166,,1810,,78,,91,,3103,,1580,,920,,682,,2522,,1052,,22850,,2663,,10759,,2205,,69006,,5424,,0500000US48113,"Dallas County, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US48251,"Johnson County, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US48309,"McLennan County, Texas"
287189,,7017,,256350,,6013,,231333,,6408,,25017,,3958,,17488,,3392,,4132,,1613,,1422,,956,,1807,,1233,,168,,209,,2305,,1017,,2305,,1017,,0,,234,,0,,234,,0,,234,,0,,234,,1208,,969,,297,,513,,490,,527,,2504,,1590,,2035,,851,,22000,,3453,,0500000US48339,"Montgomery County, Texas"
116198,,3624,,106902,,3716,,93557,,3824,,13345,,2019,,9310,,1909,,2683,,1272,,785,,435,,463,,376,,104,,100,,1854,,938,,1546,,773,,42,,71,,266,,424,,0,,234,,0,,234,,0,,234,,0,,234,,63,,113,,2182,,1107,,1201,,630,,3996,,1305,,0500000US48479,"Webb County, Texas"
105183,,3294,,101197,,3344,,94321,,3628,,6876,,1930,,4183,,1166,,634,,489,,1764,,1670,,206,,150,,89,,120,,212,,175,,212,,175,,0,,234,,0,,234,,0,,234,,0,,234,,41,,72,,0,,234,,113,,200,,638,,446,,562,,366,,2420,,878,,0500000US48245,"Jefferson County, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US17001,"Adams County, Illinois"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US17037,"DeKalb County, Illinois"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US17183,"Vermilion County, Illinois"
347553,,4954,,303541,,4989,,283144,,4717,,20397,,2620,,14805,,2214,,3510,,1212,,1499,,842,,325,,268,,258,,178,,15788,,1881,,2433,,1022,,1508,,903,,11019,,1536,,828,,662,,0,,195,,1188,,686,,79,,136,,185,,297,,3732,,1051,,3901,,1222,,19139,,2276,,0500000US17197,"Will County, Illinois"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US17199,"Williamson County, Illinois"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US29031,"Cape Girardeau County, Missouri"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US40119,"Payne County, Oklahoma"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US40125,"Pottawatomie County, Oklahoma"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US40037,"Creek County, Oklahoma"
378851,,5635,,348191,,5928,,316684,,6690,,31507,,3193,,25690,,3089,,3844,,1228,,1061,,479,,484,,381,,428,,324,,2834,,1126,,2648,,1127,,85,,146,,60,,103,,41,,68,,0,,165,,707,,458,,475,,362,,556,,315,,4665,,1034,,4292,,1235,,17131,,2513,,0500000US40109,"Oklahoma County, Oklahoma"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US40131,"Rogers County, Oklahoma"
142363,,3649,,130214,,4202,,116098,,4104,,14116,,2242,,10919,,1993,,1836,,778,,821,,504,,540,,329,,0,,165,,162,,146,,162,,146,,0,,165,,0,,165,,0,,165,,0,,165,,54,,90,,569,,304,,780,,491,,3216,,1030,,1356,,547,,6012,,1465,,0500000US40027,"Cleveland County, Oklahoma"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US29183,"St. Charles County, Missouri"
153265,,5112,,134211,,5708,,118393,,6027,,15818,,2604,,10926,,1984,,2171,,928,,860,,829,,1685,,1117,,176,,197,,2706,,969,,2622,,971,,0,,211,,59,,102,,25,,41,,0,,211,,0,,211,,441,,352,,1164,,574,,2890,,860,,1533,,799,,10320,,2029,,0500000US41047,"Marion County, Oregon"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US41019,"Douglas County, Oregon"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US41053,"Polk County, Oregon"
95437,,3770,,78085,,4278,,67150,,4108,,10935,,2495,,7892,,1884,,1529,,889,,1072,,789,,199,,250,,243,,281,,740,,585,,653,,558,,0,,211,,87,,158,,0,,211,,0,,211,,0,,211,,213,,318,,2179,,1754,,2203,,1297,,663,,378,,11354,,2161,,0500000US41017,"Deschutes County, Oregon"
1037289,,11222,,949572,,9994,,847176,,12618,,102396,,8590,,74964,,6791,,16156,,2926,,7096,,1986,,3460,,1214,,720,,356,,5758,,1374,,3151,,1055,,239,,263,,1727,,813,,456,,376,,185,,306,,1802,,1261,,1061,,603,,1694,,927,,8904,,1802,,8451,,1732,,60047,,5715,,0500000US48439,"Tarrant County, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US48139,"Ellis County, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US48409,"San Patricio County, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US48381,"Randall County, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US48497,"Wise County, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US48397,"Rockwall County, Texas"
68351,,2244,,61480,,2571,,54169,,2535,,7311,,1443,,5585,,1321,,1132,,747,,214,,193,,316,,243,,64,,57,,138,,171,,138,,171,,0,,234,,0,,234,,0,,234,,0,,234,,116,,142,,74,,127,,810,,567,,1067,,354,,452,,353,,4214,,1317,,0500000US48441,"Taylor County, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US48471,"Walker County, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US48099,"Coryell County, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US48375,"Potter County, Texas"
91791,,2673,,73916,,3319,,65953,,3018,,7963,,2052,,6323,,1787,,1089,,705,,208,,260,,154,,196,,189,,140,,3424,,1151,,3114,,1132,,310,,279,,0,,161,,0,,161,,0,,161,,112,,144,,127,,170,,1243,,529,,6403,,1166,,409,,244,,6157,,1411,,0500000US50007,"Chittenden County, Vermont"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US09015,"Windham County, Connecticut"
140151,,3293,,125923,,3493,,113639,,3690,,12284,,2562,,10382,,2410,,1050,,827,,350,,225,,340,,302,,162,,205,,1518,,569,,981,,486,,43,,73,,494,,314,,0,,213,,0,,213,,59,,98,,217,,205,,344,,260,,4039,,1376,,543,,287,,7508,,1319,,0500000US09011,"New London County, Connecticut"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US09007,"Middlesex County, Connecticut"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US09013,"Tolland County, Connecticut"
470950,,6228,,373970,,7620,,335634,,8009,,38336,,3554,,30334,,3122,,5246,,1602,,1718,,802,,509,,448,,529,,355,,49352,,3726,,9255,,2346,,2683,,891,,36246,,2706,,961,,560,,207,,335,,1016,,513,,159,,271,,1228,,1247,,11798,,2336,,4021,,1454,,29406,,2556,,0500000US09001,"Fairfield County, Connecticut"
480061,,8488,,422419,,8851,,385462,,9751,,36957,,4497,,30121,,4063,,3939,,1177,,2177,,1026,,577,,444,,143,,147,,8954,,2017,,8719,,2004,,77,,126,,0,,234,,103,,171,,55,,91,,749,,536,,1139,,546,,1251,,521,,6012,,1579,,10402,,2615,,29135,,3564,,0500000US12031,"Duval County, Florida"
257007,,5940,,230737,,6467,,213146,,7394,,17591,,3025,,15215,,2768,,700,,439,,685,,654,,768,,488,,223,,339,,912,,538,,862,,534,,50,,82,,0,,234,,0,,234,,0,,234,,323,,408,,1534,,995,,1919,,1047,,3353,,1332,,2124,,771,,16105,,2570,,0500000US12009,"Brevard County, Florida"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US12019,"Clay County, Florida"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US12069,"Lake County, Florida"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US12089,"Nassau County, Florida"
452436,,7928,,382380,,8445,,349962,,7860,,32418,,3556,,25473,,3406,,3982,,1353,,1112,,749,,651,,695,,1200,,729,,7444,,2364,,7107,,2292,,149,,244,,188,,307,,0,,234,,0,,234,,1193,,726,,2296,,1021,,2915,,1016,,9431,,1944,,7933,,2508,,38844,,3102,,0500000US12103,"Pinellas County, Florida"
307439,,7257,,283524,,7281,,259262,,7902,,24262,,3274,,19011,,2802,,2664,,891,,1195,,749,,1184,,857,,208,,211,,1672,,1135,,1567,,1135,,43,,72,,22,,37,,40,,65,,0,,234,,242,,243,,634,,476,,1539,,1065,,2788,,1271,,5083,,1617,,11957,,1945,,0500000US12105,"Polk County, Florida"
148730,,4751,,132671,,5210,,118662,,5747,,14009,,2920,,10736,,2794,,1817,,1306,,804,,884,,488,,471,,164,,164,,1197,,927,,1197,,927,,0,,234,,0,,234,,0,,234,,0,,234,,85,,143,,928,,830,,611,,790,,3143,,2414,,1249,,766,,8846,,2526,,0500000US12111,"St. Lucie County, Florida"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US12061,"Indian River County, Florida"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US12109,"St. Johns County, Florida"
240442,,4597,,210997,,5321,,192283,,5656,,18714,,2640,,13416,,2090,,3164,,1050,,1378,,917,,193,,171,,563,,534,,2092,,978,,1022,,786,,385,,381,,464,,322,,221,,297,,0,,234,,312,,218,,276,,302,,636,,298,,2779,,1076,,2389,,795,,20961,,3068,,0500000US12117,"Seminole County, Florida"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US12005,"Bay County, Florida"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US12035,"Flagler County, Florida"
177343,,7296,,160468,,7316,,138577,,7171,,21891,,4573,,16293,,4029,,3608,,1448,,587,,625,,1287,,943,,116,,199,,1282,,918,,1136,,897,,0,,234,,105,,182,,41,,69,,0,,234,,433,,374,,453,,481,,173,,217,,1518,,761,,1297,,945,,11719,,2963,,0500000US12097,"Osceola County, Florida"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US12131,"Walton County, Florida"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US12083,"Marion County, Florida"
720725,,10729,,631264,,11878,,548226,,13192,,83038,,9213,,62787,,8582,,11430,,3055,,6832,,2650,,1490,,1143,,499,,459,,14603,,3029,,14153,,3047,,401,,325,,49,,81,,0,,234,,0,,234,,3136,,1472,,550,,345,,3745,,1362,,11259,,2519,,8329,,1864,,47839,,4680,,0500000US12095,"Orange County, Florida"
125286,,4756,,104450,,4710,,92672,,5080,,11778,,2288,,8656,,1940,,2112,,1004,,477,,379,,468,,416,,65,,112,,3290,,1012,,3173,,985,,0,,234,,0,,234,,0,,234,,117,,198,,594,,501,,766,,558,,2725,,969,,6299,,2463,,731,,676,,6431,,1391,,0500000US12001,"Alachua County, Florida"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US12015,"Charlotte County, Florida"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US12085,"Martin County, Florida"
175077,,4707,,154119,,4685,,139963,,4808,,14156,,2325,,11740,,1980,,1640,,1057,,609,,610,,167,,145,,0,,234,,1557,,860,,1338,,790,,118,,203,,101,,96,,0,,234,,0,,234,,848,,797,,185,,241,,1247,,655,,1743,,830,,1170,,545,,14208,,2178,,0500000US12115,"Sarasota County, Florida"
167791,,5527,,146685,,5945,,126503,,6047,,20182,,4262,,15269,,3392,,3366,,1632,,760,,599,,787,,636,,0,,234,,1909,,853,,1909,,853,,0,,234,,0,,234,,0,,234,,0,,234,,65,,100,,494,,348,,535,,621,,1773,,718,,1737,,850,,14593,,2598,,0500000US12081,"Manatee County, Florida"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US41071,"Yamhill County, Oregon"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US41035,"Klamath County, Oregon"
46448,,1707,,34444,,2082,,31131,,2109,,3313,,918,,2631,,773,,406,,280,,276,,301,,0,,211,,0,,211,,1591,,670,,1375,,629,,0,,211,,216,,182,,0,,211,,0,,211,,0,,211,,45,,73,,3419,,1050,,3974,,746,,788,,599,,2187,,746,,0500000US41003,"Benton County, Oregon"
444435,,6338,,302867,,6328,,263938,,7346,,38929,,4440,,31367,,3912,,4269,,1302,,2252,,1019,,504,,462,,537,,330,,53525,,4668,,37149,,4102,,3148,,1396,,1442,,834,,11701,,1680,,85,,146,,743,,729,,1086,,659,,19185,,2388,,24801,,2588,,4155,,1327,,38073,,3283,,0500000US41051,"Multnomah County, Oregon"
36721,,1665,,32454,,1772,,28984,,1662,,3470,,955,,2117,,901,,718,,306,,86,,64,,351,,140,,198,,156,,118,,122,,118,,122,,0,,182,,0,,182,,0,,182,,0,,182,,0,,182,,0,,182,,43,,38,,1860,,510,,514,,256,,1732,,445,,0500000US42039,"Crawford County, Pennsylvania"
123725,,3501,,108936,,3765,,96709,,3911,,12227,,1829,,8525,,1580,,2561,,1031,,600,,373,,242,,326,,299,,221,,1713,,777,,1713,,777,,0,,182,,0,,182,,0,,182,,0,,182,,86,,137,,253,,253,,575,,321,,5030,,1399,,1518,,691,,5614,,1192,,0500000US42049,"Erie County, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US42107,"Schuylkill County, Pennsylvania"
51194,,2132,,45331,,2300,,41095,,2157,,4236,,960,,3332,,886,,664,,294,,120,,101,,14,,25,,106,,95,,395,,336,,395,,336,,0,,182,,0,,182,,0,,182,,0,,182,,0,,182,,50,,63,,192,,175,,2621,,645,,260,,195,,2345,,550,,0500000US42001,"Adams County, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US42005,"Armstrong County, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US42025,"Carbon County, Pennsylvania"
78353,,3393,,62179,,3365,,55850,,3761,,6329,,1545,,4966,,1324,,776,,446,,474,,352,,62,,56,,51,,75,,4372,,1304,,4352,,1306,,0,,182,,0,,182,,20,,35,,0,,182,,190,,192,,0,,182,,820,,610,,5213,,1082,,271,,195,,5308,,1324,,0500000US42027,"Centre County, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US42097,"Northumberland County, Pennsylvania"
151726,,3898,,135895,,3676,,123201,,3530,,12694,,2713,,10032,,2152,,1953,,1264,,480,,464,,102,,120,,127,,109,,1821,,884,,1313,,819,,168,,151,,340,,340,,0,,182,,0,,182,,66,,114,,0,,182,,310,,220,,3314,,907,,4063,,1564,,6257,,1046,,0500000US42095,"Northampton County, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US42007,"Beaver County, Pennsylvania"
97335,,3595,,85147,,3758,,74294,,3547,,10853,,1892,,7585,,1598,,1266,,576,,351,,266,,1320,,715,,331,,465,,1253,,661,,1239,,658,,14,,23,,0,,182,,0,,182,,0,,182,,193,,228,,54,,63,,33,,50,,2423,,746,,1036,,623,,7196,,1834,,0500000US42069,"Lackawanna County, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US42051,"Fayette County, Pennsylvania"
434883,,5507,,366385,,6297,,335364,,6236,,31021,,3390,,26521,,3267,,2392,,777,,645,,386,,1196,,737,,267,,201,,20635,,1875,,3585,,861,,3023,,748,,12789,,1541,,1238,,491,,0,,182,,553,,329,,295,,288,,689,,396,,9606,,1693,,1698,,551,,35022,,3031,,0500000US42091,"Montgomery County, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US42033,"Clearfield County, Pennsylvania"
